"ID","Description","DisGeNET_GeneRatio","DisGeNet_BgRatio","DisGeNet_pvalue","DisGeNet_p.adjust","DisGeNet_qvalue","ENTREZID","DisGeNEt_Count"
"C0205643","Carcinoma, Cribriform","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"5328",1
"C0206681","Adenocarcinoma, Clear Cell","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"6382",1
"C0452138","Sensorineural hearing loss, bilateral","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"10804",1
"C0576093","Knee joint valgus deformity","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"4692",1
"C0751494","Convulsive Seizures","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"2166",1
"C1175175","Severe Acute Respiratory Syndrome","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"4782",1
"C1511789","Desmoplastic","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"8038",1
"C1842876","Depressed nasal ridge","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"126695",1
"C4732730","Blood spots","1/95","117/21671",0.402743523972955,0.494181290602707,0.432926573604068,"613",1
"C0006271","Bronchiolitis","1/95","118/21671",0.405375952534826,0.496242648662228,0.434732422385982,"930",1
"C0015674","Chronic Fatigue Syndrome","1/95","118/21671",0.405375952534826,0.496242648662228,0.434732422385982,"5328",1
"C0476254","Dyslexia","1/95","118/21671",0.405375952534826,0.496242648662228,0.434732422385982,"414",1
"C0686353","Muscular Dystrophies, Limb-Girdle","1/95","118/21671",0.405375952534826,0.496242648662228,0.434732422385982,"26509",1
"C1837658","Gross motor development delay","1/95","118/21671",0.405375952534826,0.496242648662228,0.434732422385982,"3198",1
"C0005940","Bone Diseases","2/95","317/21671",0.405867194535429,0.496377484396617,0.434850544972973,"6382/11343",2
"C1275122","Familial multiple trichoepitheliomata","2/95","317/21671",0.405867194535429,0.496377484396617,0.434850544972973,"2288/8038",2
"C3806482","Recurrent respiratory infections","2/95","318/21671",0.407400268755761,0.497347648553277,0.435700455425197,"613/4692",2
"C0014057","Japanese Encephalitis","1/95","119/21671",0.407996900175952,0.497347648553277,0.435700455425197,"729230",1
"C0080032","Pleural Effusion, Malignant","1/95","119/21671",0.407996900175952,0.497347648553277,0.435700455425197,"5328",1
"C0158646","Cleft palate with cleft lip","1/95","119/21671",0.407996900175952,0.497347648553277,0.435700455425197,"414",1
"C0877015","Pelvic Organ Prolapse","1/95","119/21671",0.407996900175952,0.497347648553277,0.435700455425197,"2324",1
"C1851585","MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA","1/95","119/21671",0.407996900175952,0.497347648553277,0.435700455425197,"1511",1
"C3805278","Extrahepatic Cholangiocarcinoma","1/95","119/21671",0.407996900175952,0.497347648553277,0.435700455425197,"11067",1
"C0206677","Adenomatous Polyps","1/95","120/21671",0.410606416438168,0.500060642740265,0.438077168789128,"2324",1
"C0855095","Small Lymphocytic Lymphoma","1/95","120/21671",0.410606416438168,0.500060642740265,0.438077168789128,"3662",1
"C0013222","Drug Use Disorders","1/95","121/21671",0.413204550651818,0.502051238082083,0.439821026027662,"2166",1
"C0014877","Esotropia","1/95","121/21671",0.413204550651818,0.502051238082083,0.439821026027662,"3778",1
"C0029443","Osteomyelitis","1/95","121/21671",0.413204550651818,0.502051238082083,0.439821026027662,"1511",1
"C0034194","Pyloric Stenosis","1/95","121/21671",0.413204550651818,0.502051238082083,0.439821026027662,"613",1
"C3714581","Multicystic Dysplastic Kidney","1/95","121/21671",0.413204550651818,0.502051238082083,0.439821026027662,"2239",1
"C0234535","Clonic Seizures","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"2166",1
"C0270736","Essential Tremor","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"6272",1
"C0282488","Interstitial Cystitis","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"11343",1
"C0334299","Carcinoid tumor no ICD-O subtype","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"5328",1
"C0520463","Chronic active hepatitis","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"3855",1
"C1318544","M5b Acute differentiated monocytic leukemia","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"1958",1
"C1456781","Benign melanocytic nevus","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"3662",1
"C2937358","Cerebral Hemorrhage","1/95","122/21671",0.415791351936648,0.503316204365691,0.440929197318848,"5328",1
"C0014457","Eosinophilia","2/95","325/21671",0.418078926011009,0.505728860451516,0.443042800064203,"613/2288",2
"C0205641","Adenocarcinoma, Basal Cell","1/95","123/21671",0.418366869202693,0.505728860451516,0.443042800064203,"5328",1
"C2936349","Plaque, Amyloid","1/95","123/21671",0.418366869202693,0.505728860451516,0.443042800064203,"4129",1
"C1368683","Epithelioma","2/95","326/21671",0.419596743905827,0.506980295860241,0.44413911765835,"5328/6382",2
"C0018671","Head and Neck Neoplasms","1/95","124/21671",0.420931151151168,0.508121245944761,0.445138644795733,"10804",1
"C0497169","hiv-infection/aids","1/95","124/21671",0.420931151151168,0.508121245944761,0.445138644795733,"729230",1
"C0524528","Pervasive Development Disorder","2/95","328/21671",0.422626477899606,0.509785795539406,0.446596870281617,"414/23705",2
"C0027830","neurofibroma","1/95","125/21671",0.423484246275345,0.509785795539406,0.446596870281617,"729230",1
"C0027960","Nevus","1/95","125/21671",0.423484246275345,0.509785795539406,0.446596870281617,"3662",1
"C0035304","Retinal Degeneration","1/95","125/21671",0.423484246275345,0.509785795539406,0.446596870281617,"6812",1
"C0426429","Broad nasal tip","1/95","125/21671",0.423484246275345,0.509785795539406,0.446596870281617,"5792",1
"C1855179","CATARACT, ANTERIOR POLAR","1/95","125/21671",0.423484246275345,0.509785795539406,0.446596870281617,"2166",1
"C0238462","Medullary carcinoma of thyroid","2/95","330/21671",0.425648263427698,0.511427768872826,0.448035317877073,"5792/2324",2
"C0010481","Cushing Syndrome","1/95","126/21671",0.426026202861433,0.511427768872826,0.448035317877073,"1071",1
"C0023891","Liver Cirrhosis, Alcoholic","1/95","126/21671",0.426026202861433,0.511427768872826,0.448035317877073,"5328",1
"C0035258","Restless Legs Syndrome","1/95","126/21671",0.426026202861433,0.511427768872826,0.448035317877073,"4129",1
"C0087169","Withdrawal Symptoms","1/95","126/21671",0.426026202861433,0.511427768872826,0.448035317877073,"2166",1
"C4554344","IgE-mediated food allergy","1/95","126/21671",0.426026202861433,0.511427768872826,0.448035317877073,"613",1
"C4025846","Abnormality of vision","1/95","127/21671",0.428557068989452,0.514229002633589,0.45048933335069,"6812",1
"C0236969","Substance-Related Disorders","1/95","128/21671",0.431076892534105,0.516776486447926,0.452721051669503,"2166",1
"C1332182","Adult Anaplastic Large Cell Lymphoma","1/95","128/21671",0.431076892534105,0.516776486447926,0.452721051669503,"3662",1
"C0002965","Angina, Unstable","1/95","129/21671",0.433585721165644,0.518352824064481,0.454101999220848,"5328",1
"C0009363","Congenital ocular coloboma (disorder)","1/95","129/21671",0.433585721165644,0.518352824064481,0.454101999220848,"9215",1
"C0232939","Primary physiologic amenorrhea","1/95","129/21671",0.433585721165644,0.518352824064481,0.454101999220848,"4692",1
"C0266544","Microcornea","1/95","129/21671",0.433585721165644,0.518352824064481,0.454101999220848,"9215",1
"C0276138","Viral myocarditis","1/95","129/21671",0.433585721165644,0.518352824064481,0.454101999220848,"729230",1
"C1851841","ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1","1/95","129/21671",0.433585721165644,0.518352824064481,0.454101999220848,"5328",1
"C0001342","Acute periodontitis","1/95","130/21671",0.436083602350737,0.519761362845609,0.455335946923641,"729230",1
"C0018498","Hair Color","1/95","130/21671",0.436083602350737,0.519761362845609,0.455335946923641,"3662",1
"C0021359","Infertility","1/95","130/21671",0.436083602350737,0.519761362845609,0.455335946923641,"4692",1
"C0085078","Lysosomal Storage Diseases","1/95","130/21671",0.436083602350737,0.519761362845609,0.455335946923641,"3292",1
"C1332942","Childhood Anaplastic Large Cell Lymphoma","1/95","130/21671",0.436083602350737,0.519761362845609,0.455335946923641,"3662",1
"C4551993","Amyotrophic Lateral Sclerosis, Familial","1/95","130/21671",0.436083602350737,0.519761362845609,0.455335946923641,"6272",1
"C1519680","Tumor Immunity","2/95","337/21671",0.436160590856239,0.519761362845609,0.455335946923641,"729230/29851",2
"C0018681","Headache","2/95","338/21671",0.43765408700582,0.520826357537762,0.456268933484945,"3855/5792",2
"C0200635","Lymphocyte Count measurement","2/95","338/21671",0.43765408700582,0.520826357537762,0.456268933484945,"3662/60468",2
"C1333015","Childhood Kidney Wilms Tumor","2/95","338/21671",0.43765408700582,0.520826357537762,0.456268933484945,"613/1958",2
"C0020507","Hyperplasia","1/95","131/21671",0.438570583353322,0.521440606862347,0.456807045429869,"5328",1
"C0518015","Hemoglobin measurement","1/95","131/21671",0.438570583353322,0.521440606862347,0.456807045429869,"29842",1
"C0020557","Hypertriglyceridemia","2/95","340/21671",0.440634773735101,0.523417047688071,0.458538502631675,"79017/1071",2
"C0026106","Mild Mental Retardation","2/95","340/21671",0.440634773735101,0.523417047688071,0.458538502631675,"3748/3778",2
"C0023892","Biliary cirrhosis","1/95","132/21671",0.441046711235468,0.523667585582678,0.458757985874632,"3855",1
"C0153014","Non-arthropod borne lymphocytic choriomeningitis","1/95","133/21671",0.443512032858228,0.525270997427967,0.46016265175223,"29851",1
"C0205645","Adenocarcinoma, Tubular","1/95","133/21671",0.443512032858228,0.525270997427967,0.46016265175223,"5328",1
"C0233565","Bradykinesia","1/95","133/21671",0.443512032858228,0.525270997427967,0.46016265175223,"3748",1
"C0423798","Increased tendency to bruise","1/95","133/21671",0.443512032858228,0.525270997427967,0.46016265175223,"5328",1
"C1849089","Broad forehead","1/95","133/21671",0.443512032858228,0.525270997427967,0.46016265175223,"2239",1
"C1282496","Metastasis from malignant tumor of prostate","2/95","342/21671",0.443606984392141,0.525270997427967,0.46016265175223,"5328/6382",2
"C3828530","Platelet Component Distribution Width Measurement","1/95","134/21671",0.445966594882486,0.527825070272093,0.462400142377976,"9911",1
"C0031511","Pheochromocytoma","2/95","344/21671",0.446570638394343,0.528299960498303,0.462816169051549,"4129/5792",2
"C0006111","Brain Diseases","2/95","345/21671",0.448049232021592,0.529274674227612,0.463670065148182,"4692/1958",2
"C0007282","Carotid Stenosis","1/95","135/21671",0.448410443769804,0.529274674227612,0.463670065148182,"7108",1
"C0024408","Machado-Joseph Disease","1/95","135/21671",0.448410443769804,0.529274674227612,0.463670065148182,"115650",1
"C0162678","Neurofibromatoses","1/95","135/21671",0.448410443769804,0.529274674227612,0.463670065148182,"4782",1
"C0205642","Adenocarcinoma, Oxyphilic","1/95","135/21671",0.448410443769804,0.529274674227612,0.463670065148182,"5328",1
"C0022602","Actinic keratosis","1/95","136/21671",0.450843625783264,0.530703861349029,0.464922101789957,"3662",1
"C0039263","Takayasu Arteritis","1/95","136/21671",0.450843625783264,0.530703861349029,0.464922101789957,"1958",1
"C0153392","Malignant neoplasm of nasopharynx","1/95","136/21671",0.450843625783264,0.530703861349029,0.464922101789957,"1958",1
"C0393525","Progressive cerebellar ataxia","1/95","136/21671",0.450843625783264,0.530703861349029,0.464922101789957,"3748",1
"C0699893","Skin carcinoma","1/95","136/21671",0.450843625783264,0.530703861349029,0.464922101789957,"3662",1
"C1998028","Photoreceptor degeneration","1/95","136/21671",0.450843625783264,0.530703861349029,0.464922101789957,"729230",1
"C0022336","Creutzfeldt-Jakob disease","1/95","137/21671",0.453266186988306,0.533073777473832,0.466998262274277,"51327",1
"C0266589","Congenital ear anomaly NOS (disorder)","1/95","137/21671",0.453266186988306,0.533073777473832,0.466998262274277,"414",1
"C0302142","Deformity","2/95","350/21671",0.455409484810576,0.534703442038532,0.468425926796459,"6812/3778",2
"C0333516","Tumor necrosis","2/95","350/21671",0.455409484810576,0.534703442038532,0.468425926796459,"839/6382",2
"C0001206","Acromegaly","1/95","138/21671",0.455678173253566,0.534703442038532,0.468425926796459,"5792",1
"C0158731","Congenital pectus carinatum","1/95","138/21671",0.455678173253566,0.534703442038532,0.468425926796459,"414",1
"C0235989","Renal interstitial fibrosis","1/95","138/21671",0.455678173253566,0.534703442038532,0.468425926796459,"1958",1
"C0034013","Precocious Puberty","1/95","139/21671",0.458079630251705,0.536313454744131,0.469836375345095,"6812",1
"C0151825","Bone pain","1/95","139/21671",0.458079630251705,0.536313454744131,0.469836375345095,"5328",1
"C0200637","Monocyte count procedure","1/95","139/21671",0.458079630251705,0.536313454744131,0.469836375345095,"729230",1
"C0239174","Late tooth eruption","1/95","139/21671",0.458079630251705,0.536313454744131,0.469836375345095,"10804",1
"C0750880","Monocyte count result","1/95","139/21671",0.458079630251705,0.536313454744131,0.469836375345095,"729230",1
"C0008487","Chordoma","1/95","140/21671",0.460470603460235,0.538628613387478,0.471864565642611,"5328",1
"C0262444","Abnormality of the dentition","1/95","140/21671",0.460470603460235,0.538628613387478,0.471864565642611,"10804",1
"C1136249","Mental Retardation, X-Linked","1/95","141/21671",0.462851138162352,0.540927418085656,0.473878429097769,"414",1
"C1868571","Highly arched eyebrow","1/95","141/21671",0.462851138162352,0.540927418085656,0.473878429097769,"613",1
"C0018021","Goiter","1/95","142/21671",0.465221279447748,0.54320996546902,0.475878050363405,"7108",1
"C0020490","Hyperopia","1/95","142/21671",0.465221279447748,0.54320996546902,0.475878050363405,"4692",1
"C0041327","Tuberculosis, Pulmonary","2/95","358/21671",0.467070278711873,0.544744496026833,0.477222372920971,"729230/7108",2
"C0231686","Gait, Unsteady","1/95","143/21671",0.467581072213435,0.544744496026833,0.477222372920971,"6812",1
"C0238288","Muscular Dystrophy, Facioscapulohumeral","1/95","143/21671",0.467581072213435,0.544744496026833,0.477222372920971,"9215",1
"C0278608","Adult Liposarcoma","1/95","143/21671",0.467581072213435,0.544744496026833,0.477222372920971,"6382",1
"C0279984","Childhood Liposarcoma","1/95","143/21671",0.467581072213435,0.544744496026833,0.477222372920971,"6382",1
"C0011882","Diabetic Neuropathies","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"5270",1
"C0017178","Gastrointestinal Diseases","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"2166",1
"C0023532","Leukoplakia, Oral","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"10804",1
"C0278874","Adult Ependymoma","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"4782",1
"C0796611","Newly Diagnosed Childhood Ependymoma","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"4782",1
"C1136382","Sclerocystic Ovaries","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"2324",1
"C1257925","Mammary Carcinoma, Animal","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"4692",1
"C4721698","Metastatic Renal Cell Carcinoma","1/95","144/21671",0.469930561164556,0.545529907234255,0.477910430905693,"2324",1
"C0025267","Multiple Endocrine Neoplasia Type 1","1/95","145/21671",0.472269790815197,0.547513486904134,0.479648142078255,"23705",1
"C0238301","Cancer of Nasopharynx","1/95","145/21671",0.472269790815197,0.547513486904134,0.479648142078255,"1958",1
"C0278678","Metastatic Renal Cell Cancer","1/95","145/21671",0.472269790815197,0.547513486904134,0.479648142078255,"2324",1
"C0026650","Movement Disorders","2/95","362/21671",0.47284615759535,0.547694193212933,0.479806449494147,"6812/3778",2
"C0936223","Metastatic Prostate Carcinoma","2/95","362/21671",0.47284615759535,0.547694193212933,0.479806449494147,"5328/6382",2
"C0279606","Childhood Hepatocellular Carcinoma","1/95","146/21671",0.474598805489199,0.548748285973974,0.48072988543957,"729230",1
"C0428886","Mean blood pressure","1/95","146/21671",0.474598805489199,0.548748285973974,0.48072988543957,"3778",1
